2,4,8,16,32,64
0.0146220538299531,0,0.0062452768906951,0.0128902615979314,0.00400547683238983,0.123798907094169
0.0154782142490149,0.126943162642419,0.329592843772843,0.111407863209024,0.00801018159836531,0.00129655713681132
0.485306356102228,0.129741530865431,0.0027122120372951,0,0.0995972682721913,0.0596925581339747
0.143282242024725,0.121627162909135,0.0103003177791834,0,0,0.0170400719216559
0.273090607253835,0.290355330260354,0.0286859478801489,0,0,0.00797434168634936
0.00521741295233369,0.158482902683318,0.341471631079912,0.232684018556029,0.00502839940600097,0.00182742078322917
0.190349570475519,0.0189375369809568,0,0,0.0287953341612592,0.0436900325876195
0.0522033399902284,0.0212197176879272,0.0102044334635139,0.0153615122198971,0.0152893008198589,0.0124571525011561
0.00413410842884332,0.116856161504984,0.266230218112469,0.433146335184574,0.136108502047136,0.0148886298411526
0.177819775504759,0,0,0.047647861065343,0.0557077144039795,0.0488948293495923
0,0.000660164107102901,0.171844434924424,0.162119711749256,0.073877505492419,0.00780246360227466
0,0.0348110496997833,0.150555039756,0.033820434473455,0,0
0,0.060237661935389,0.168903726153076,0.140260005020536,0,0.00277051098964876
0,0,0.0575477248057723,0.234649383812211,0.354706241982058,0.0510205056052655
0.00191884743981063,0.0852760540801683,0.239486299571581,0.0467968447119347,0.00695964752230793,0.00423649558797479
0.0626149429008365,0.0275706921238452,0.00242806365713477,0.337263142690063,0.228034738451242,0.0821443430613726
0.0342516887467355,0.0592096904292703,0.204411089420319,0.0078040724620223,0.0028296659438638,0.00461869360879064
0.0144580649212003,0.0434296652674675,0.0658846525475383,0.00325008248910308,0,0.00170336873270571
0.00107312761247158,0.0923710726201534,0.110213838517666,0.0483978618867695,0.0371291982737603,0.00795713503612205
0.0670370841398835,0,0,0,0.00769715802744031,0.0191275788238272
0.0239525660872459,0,0.00770864868536592,0.268238434102386,0.396447270177305,0.119488410186023
0,0,0.0333154834806919,0.118823948898353,0.0106168445199728,0.0340499358717352
0.018480529775843,0.00463061052141711,0.139613635838032,0.129445170692634,0.0594321398530155,0.00404506758786738
0.00581103842705488,0.0324908718466759,0,0.000784705393016338,0,0
0,0.000548174662981182,0.00414173898752779,0.113090672908584,0.0115648827922996,0.0150872482918203
0.0955083773005754,0.0295768004143611,0,0,0.00369167269673198,0.0266893907391932
0,0,0.0487081175670028,0.115691159968264,0.000824985676445067,0.0189096573740244
0,0.10753031866625,0.199449200677918,0.0334674743935466,4.86362259835005e-05,0
0.0221859876764938,0.186618188396096,0.0941573153249919,0.015669529850129,0.0351104097208008,0.0168327970677637
0.0378395720326807,0.0954886004328728,0.0479912583250552,0.00536059663863853,0.0068434263812378,0.00361195420555305
0,0.105848667211831,0.199590283213183,0.0502075841650367,0.00807412061840296,0.0136923198588192
0.13536319101695,0.0647773086093366,0,0,0,0.0155687849037349
0.00904468667067704,0.0174619237077422,0.0772192559670657,0.0922955384594388,0.0238518962578382,0.0200953890162054
0.0199683440150693,0.11679901611933,0.133547284174711,0.0152642665052554,0.0120881458715303,0.0108485910459422
0.0701882094144821,0.00852633733302355,0,0,3.65171581506729e-06,0.0122288908460177
0.0789225408807397,0.0481488758232445,0.00898316409438848,0.00165409501641989,0.00567114935256541,0.00258528115227818
0.0628579761832952,0.00198992108926177,0,0.00827470794320107,0,0.0132362615840975
0.0862943006213754,0.0633908971212804,0,0.0117903776699677,0.00728506251471117,0.00162736632773886
0,0,0.116208955645561,0.0848851129412651,0.0144749013707042,0.0052434807876125
0,0.0110833939979784,0.0895665320567787,0.00592076277825981,0.00384198990650475,0.00851733267700183
0.000899237929843366,0,0.055694941431284,0.0910672242753208,0.0354207603959367,0.0199853578815237
0.158065516036004,0,0,0,0.0845930753275752,0.0676042787963524
0.0319461416220292,0.013397863949649,0.00103420414961874,0.148881264089141,0.0752046005654847,0.029334474587813
0,0.0045701164053753,0.0945027300622314,0.0423095338046551,0.00221387785859406,0.00374051299877465
0.0915854349732399,0.0469980128109455,0.025932727381587,0.00648388871923089,0,0.00684539740905166
0,0.0145136240171269,0.176813901402056,0.00314314384013414,0,0
0.00454177800565958,0.0473605235456489,0.0424977517686784,0.00282167612749618,0.0038133422494866,0.0289977663196623
0.00806062750052661,0.00366646103793755,0.0873456859844737,0.00313057738821954,0,0.00570492264887434
0.136079084128141,0.0211797028605361,0.0140944788363413,0.00621507386676967,0.00926495273597538,0.00410793640185148
0.00693414200213738,0.0365272350609303,0.030062700410781,0.0247916364460252,0.0192254413850605,0.00996490145917051
0.0776655497029424,0.0554618628229946,0.142375643365085,0.105798075441271,0.0674995140871033,0.00495835428591818
0.0633624353213236,0,0.00214745686389506,0,0.00364244705997407,0.0193160673370585
0,0.0113836992532015,0.0763574438169599,0.00449880538508296,0.00702130608260632,0.00310356497357134
0.0120403130567865,0.0670560249127448,0.401901144534349,0.426943819969893,0.411196835339069,0.0557966344058514
0.0291429038043134,0.108965022838674,0.361389515921474,0.371519619598985,0.165101642720401,0
0.0899859500350431,0.19052763748914,0.330456817522645,0.153007977642119,0.0475408565253019,0
0.0342593372333795,0.177838399540633,0.430261462926865,0.455691792070866,0.379958521574736,0.0454491218551993
0.114509917795658,0.0724334359401837,0.0803907513618469,0.113304422236979,0.0377378144767135,0.00774223718326539
