-0.07288861,0.0597496,0.003341658,0.04595467,-0.01281121,0.008902667,-0.004936899,0.03713456,-0.03451402,0.04391532,-0.02019287,0.01125039,-0.09935574,0.001658013,-0.01839561,0.1358659,-0.02937031,0.1119217,0.1433707,-0.01790797,-0.0295336,-0.02716019,-0.01334932,0.02463133,0.01921,-0.006980167,-0.0004871093,-0.0147567,-0.0324125,0.05368607,-0.01390268,-0.008216815,-0.02511092,-0.01656404,0.02164872,-0.03366172,-0.0506786,-0.03909002,-0.103478,-0.006181671,-0.05083106,-0.02170118,-0.004706601,-0.04676614,-0.04976412,-0.06616005,-0.03607126,-0.02602662
0.06724072,-0.03331933,0.02854351,-0.005487506,0.02304667,0.03828885,0.003314903,-0.03293959,0.06539086,-0.1051806,0.05787782,-0.01527436,0.007378203,-0.009823931,0.0293658,-0.1162225,0.102911,0.01344234,0.2103257,-0.02170388,-0.07568745,-0.02652332,-0.05564652,-0.1303461,-0.00547725,0.09478475,-0.1028025,-0.09308055,-0.04965176,-0.02999343,0.02834348,-0.04792064,0.03219652,0.01656668,0.02163259,0.005799423,0.09291556,-0.04450066,-0.1248792,0.01158437,-0.01947636,-0.1771673,-0.009601253,-0.08767613,-0.07760163,0.03924321,-0.03587876,-0.05118017
0.04626077,-0.006352873,-0.02455728,0.06240837,0.1092479,-0.04606717,0.1089257,0.1792845,0.1500402,0.05882673,-0.00886467,0.3510709,0.1388224,0.07204862,0.1010011,0.4074,0.209401,0.01677184,0.07860527,0.2328115,0.04563837,-0.003636956,0.1070866,0.05257789,0.07140186,0.05451403,-0.00559964,-0.04659133,0.01008107,0.02562882,-0.06896085,0.00550196,-0.02618759,-0.02426296,-0.0414212,0.005179055,0.01951126,-0.07929475,-0.05372584,-0.09188225,0.03194598,-0.01480122,-0.01581019,-0.07848059,-0.05740663,-0.01830078,0.005526056,-0.007073941
0.1689593,0.01825362,-0.02767299,0.06549621,0.1970581,-0.02788483,-0.05173056,0.223614,0.2912699,-0.02149979,0.05544232,0.2535426,0.1657107,0.00181141,0.1079656,0.381409,0.3254322,0.1969696,0.1442574,0.1923996,0.1516039,0.0333814,0.08130578,0.1011283,0.05114774,0.05302905,0.00333916,0.002946582,-0.08921774,0.09677302,0.07915612,0.08823054,0.02049511,-0.005802675,-0.04719393,-0.0891445,-0.03130341,-0.03473658,-0.03097847,0.03230597,-0.02456349,-0.07132771,-0.02090307,-0.02268409,-0.0497275,-0.02149804,-0.04407481,0.002275793
0.1465927,0.09834888,0.1477146,0.1049437,0.06259328,0.08467235,0.0823937,0.2350342,0.1991884,0.1670611,0.01331306,0.08607791,0.1615928,0.1329928,0.3191624,0.1281912,0.1830988,0.2124653,0.17541,0.09797456,0.04392084,0.1968411,0.1222631,-0.0323367,0.1731687,0.2032908,0.04776117,0.009836796,0.03835382,0.04802365,0.05392511,0.01781764,-0.008798389,0.01862969,0.02745432,-0.01546721,0.002458654,0.007631331,-0.09007531,0.01481647,-0.03389705,-0.06092538,-0.02911113,0.01119655,0.01785056,0.0441298,-0.1262757,0.01059425
-0.1082711,-0.02195199,0.01590883,-0.02349309,-0.05887467,-0.1085168,-0.03630857,-0.05019004,0.01270438,-0.02190552,-0.02695508,-0.06195106,-0.04128899,-0.02780315,-0.01263486,-0.07866813,-0.009282632,-0.05678284,0.01744933,0.01652432,0.007509602,-0.04057438,-0.06568225,0.03072769,0.1611598,0.01029288,0.0112894,0.009690602,-0.04979007,-0.01956917,-0.0193209,0.2961857,0.2647019,-0.01376856,-0.07733639,-0.02051602,0.03962276,-0.05856664,-0.05027702,-0.07096251,-0.03805536,-0.05973542,0.022888,-0.01240281,-0.03713244,-0.003945039,-0.01035009,-0.04745501
-0.07036188,-0.0340147,0.02846661,0.01694359,-0.09152034,-0.03131574,-0.06111431,-0.04220571,-0.02642908,-0.06321993,-0.05740551,0.07164725,0.1714239,-0.015333,-0.08812282,0.04415658,-0.05325387,-0.0284835,-0.1069485,0.1343967,-0.07610869,0.08053096,-0.006777024,0.01789709,0.0628653,0.1050177,-0.0254647,-0.01944302,0.04649656,0.04211982,-0.05537321,-0.05925018,-0.0883971,0.01706323,-0.06512886,-0.001194672,0.01873202,-0.03267391,-0.01010627,0.01024533,-0.08267034,-0.0495348,-0.02319262,0.02989069,-0.06057633,-0.007478236,-0.02180759,-0.09365602
0.04438836,-0.006651563,-0.01453908,-0.01674307,0.1131485,0.0252821,0.0493946,-0.03098183,0.07320701,-0.03592516,-0.006073876,-0.06947467,0.02710354,-0.01088224,0.01508565,-0.03006179,0.01173679,-0.08035107,0.0430642,-0.03440436,-0.07918469,-0.06781314,-0.06550445,0.02446741,0.03291185,-0.04498762,-0.005670447,-0.01062759,0.03663791,0.005420806,0.1162654,0.1674288,0.2370515,0.1329462,0.08881231,0.06120834,0.1129045,0.1889908,0.1699873,0.2539651,0.1238,0.06360481,0.1998262,0.02445796,0.04725087,-0.01344926,0.03700353,0.00292951
-0.06707969,-0.009830952,-0.001744685,-0.05414363,-0.04992053,-0.06709367,0.007219663,0.01349303,-0.02971426,-0.04627325,0.03180958,-0.04504643,-0.06271149,-0.1276008,0.03660497,-0.01720154,-0.1463027,0.01007424,0.006010565,-0.05293332,0.001325713,0.02120114,0.05765478,0.09396652,0.01212717,-0.0196527,0.1629598,0.05755576,-0.008394857,0.1101635,0.1945737,0.1921414,0.335214,0.0419092,0.1610457,0.1649968,0.09157737,0.1632809,0.1284756,0.06062656,-0.07316254,0.00336055,0.03470113,0.04698117,0.0480086,0.003757752,0.03977993,-0.1105258
-0.03316081,0.03099202,-0.00695219,-0.01483943,-0.03417446,0.02648227,0.1117031,-0.01069553,-0.1108263,-0.004517362,0.09764697,-0.08689894,-0.02285829,0.006109162,0.09068989,-0.04759864,-0.03213558,-0.1112635,0.04134924,-0.02275713,-0.04333895,-0.04450876,0.01607005,0.07201435,0.08833792,-0.01704812,0.08174479,-0.0354201,0.02315781,0.1488194,0.2463402,0.1773603,0.2538492,0.2310154,0.1156389,0.1377638,0.0367576,-0.005276593,0.02626564,0.07635818,0.0504993,-0.02482569,0.002744019,0.1812467,0.002512211,0.02607359,0.06503774,-0.05413818
