0,45,90,135,180,225,270,315
0.245580846831823,0.0636495021171868,0.0515077688420812,0.0606090128421783,0.277546785150965,0.0254220573697239,0.0490208488578598,0.0612901869850854
0.00127334101125598,0.00164426739017169,0.0214599246780078,0.000486805646990736,0.00141098699532449,0.00811552760812143,0.097843162715435,0.0405420302413404
0.180651139577094,0.0759223043957415,0.00624748257299264,0.0137986053402225,0.120808260204891,0.0506105803263684,0,0.00653625372797251
0.0598468535657351,0.0415088803662608,0.0437595204760631,0.0659008238775035,0.0261817243881524,0.0109982794771592,0.0550709354380767,0.0662837378671005
0.0217318246141076,0.00141514123727878,0.206557412360174,0.0145096867345273,0.0138177649350837,0.00697982575123509,0.164250331775596,0.00907273963093758
0.0155336275687053,0.0468952297621096,0.0231122025288641,0.00846442766487598,0.00196903788795074,0.0183255871136983,0.109611555701122,0.103407819134494
0.214319577440619,0.29879063150535,0.025036952458322,0.0151307703927159,0.161945395171642,0.149795219108152,0.0310871413288017,0.00764660630375147
0.00906556285917759,0.00267055816948414,0.00618240640809139,0.115976730322776,0.00780865782871842,0.00446403492242098,0.00941944060226282,0.172207160542409
0.229407692328095,0.0903927516192198,0.0327809980760018,0.0128576513379812,0.237588015695413,0.0354704161485036,0.027814873183767,0.0213575600258385
0.139698899137632,0.0437772354731957,0.0372882763234278,0.0226934502522151,0.0234251228588012,0.00914649479091167,0.0485383081249893,0.150021533016115
0.00837263278663158,0.0232220133766532,0.00189594249241054,0.10296893492341,0.00261072527306775,0.0372150009498,0.00424650420124332,0.125837454805151
0.150075963387887,0.0398615089555581,0.0475192001710335,0.103124433779158,0.126773389677207,0.0619862787425518,0.0179087105207145,0.0794556084729265
0.0557731265823046,0.00960696519662937,0.000900412521635493,0.00393515320805212,0.120471154650052,0.00503923666353027,0,0.00115318761284774
0.0227444357781981,0.0183354094624519,0.0892684229960044,0.0377744586439803,0.0268171094357967,0.0197139085891346,0.0926176123321056,0.0360685312189162
0.101685780347907,0.0206370790644238,0.0121235763654113,0.0210962637017171,0.180540864045421,0.0263292066132029,0.00173873345678051,0.00673567767565449
0.0014996745934089,0.028719033425053,0,0.0225682398304343,0,0.00379350568012645,0.003096009294192,0.0878025564209868
0.100294499037166,0.123946149988721,0.0984795497109493,0.0881176417072614,0.0998590628926953,0.092267339117825,0.127887619659305,0.0849421092619499
0.139331019231273,0.167850081343204,0.0900682043284178,0.0414016172289848,0.0342683019892623,0.141753742820583,0.22775464784354,0.165281460698073
0,0.0258522264969846,0.0660203099250793,0.0273349235455195,0,0.0104951361815135,0.0365447588264942,0.042820663501819
0,0.00180735532194376,0.103361619015535,0.00663346288880954,0.000805625847230355,0.000193931725031386,0.0993040266136328,0.0264211234947046
0.0590930082835257,0.0720744614178936,0.0352381725485126,0.0471428834522764,0.0827019521966577,0.0932599248675009,0.0247578519047238,0.0437103621661663
0.0120560758902381,0.0563332885503769,0.00921114371158183,0.0365512698578338,0.0147270721693834,0.0453348768254121,0.00131899847959479,0.056257921581467
0.00650507300936927,0.011674982883657,0.0573833568681342,0.0367546274016301,0.00866887085915854,0.00873689632862806,0.196633830666542,0.0304060721925149
0,0.00355573021806777,0.014808001772811,0.0959074903124322,0,0.00137609346711542,0,0.134328901767731
0.0369523173818986,0.0590954700795313,0.0778862082709869,0.023547656290854,0.019385848660022,0.0211288526964684,0.212879927828908,0.159360699355602
0.0854910646254818,0.0555770957532028,0.00903517077676952,0.0176644407523175,0.0140474637737498,0.0205040394018094,0.0294744619556392,0.0495049306191504
0.0249609540915117,0.0403157034112761,0.0458462114135424,0.0222472933431466,0.00998679812376698,0.0285171195864677,0.0454656824780007,0.0962271019816399
0.239569092169404,0.0610258495435119,0.00117691152748497,0.000891151294733087,0.239396883795659,0.0108348694629967,0,0.00665315644194682
0.193760789309939,0.293343593056003,0.0261489575107892,0.0408108457922935,0.198487515250842,0.281231484375894,0.0377677353098989,0.0475445110350847
0.000582515650118391,0.0930479951202869,0.152858391093711,0,0.00557591967905561,0.0320650326708953,0.036884180502966,0.00569760240614414
0.140312935691327,0.152764666699416,0.126875960171067,0.0835065773377816,0.0481708397467931,0.0636780851831039,0.113031020853668,0.208437599552174
0.148214334466805,0.182463399134576,0.119323266670108,0.123941004897157,0.126446265727282,0.141752234349648,0.227126512055596,0.119313240672151
0.140765170256297,0.0975923134634892,0.0695586899916331,0.0379529017955065,0.118002181251844,0.0428830358044555,0.066328350144128,0.0792034290110071
0.0989729554081957,0.060625698727866,0.0703901906187336,0.0528146599729856,0.0531419983211284,0.0764286431173484,0.108186636120081,0.0923339632184555
0.184360498252014,0.094230988373359,0.122436344623566,0.0719636728366216,0.123935180095335,0.0745562197019656,0.168272395928701,0.109343693281213
0.142847903693716,0.174874034399788,0.15700904900829,0.112487689902385,0.0805725312481324,0.134418201943239,0.158033377064082,0.135443294420838
0.0942902071401477,0.0656016387511045,0.0940361572429538,0.0723197112480799,0.0375091278304656,0.0664514120823393,0.148730097338557,0.142860503246387
0.0912421743075053,0.125342827290297,0.182762678091725,0.0837096820274989,0.0735836886645605,0.0814030238737663,0.161891220758359,0.181316072121263
0.0276752741386493,0.0666350012955566,0.02227916320165,0.0354886464774609,0.0555288263907035,0.0327480854466558,0.025763172772713,0.0288330034042398
0.108347012971838,0.0880489386618137,0.0207156226970255,0.0601673989246289,0.0697651596080201,0.0506636104546487,0.0988933223610123,0.11003208734716
0.201962969265878,0.250793654782077,0.318717477222284,0.195421967344979,0.180720077517132,0.163233270247777,0.226026962453034,0.176225937902927
0.0862745828926563,0.109976968417565,0.190929422775904,0.092189472168684,0.104655615209291,0.061019990593195,0.186498677978913,0.127176875558992
0.14222800405696,0.108974224810178,0.0930814500898123,0.0776776605440925,0.17500145653806,0.136806805307666,0.144855726878935,0.0985362138599157
0.0950954370200634,0.0928899094772836,0.11706018447876,0.0971419438719749,0.104060008501013,0.0622024709979693,0.0968710935364167,0.101286952694257
0.0841220033665498,0.088293332606554,0.0875457382450501,0.218696630249421,0.0717409461115797,0.076448276018103,0.0927844564430416,0.25744009607782
0.0572977494448423,0.0353657261778911,0.108522849778334,0.0247593795259794,0.0492358213911454,0.0563649690399567,0.161477293819189,0.064604876039084
