-0.02882296,-0.04632305,-0.1060653,-0.1220649,-0.02034208,0.03413301,-0.1427425,0.2034451,-0.003210585,-0.05256615,-0.07907698,0.1032896,0.2008132,-0.04904702,-0.05785679,0.1236418,0.345277,0.00644166,-0.07529198,7.436518e-05,1.328134,-0.02225668,-0.02288794,0.03394841,0.6779191,-0.05314424,-0.08714407,-0.02570992,0.3447859,0.007401506,-0.08225819,-0.09882747,0.1159987,0.08614026,-0.06118069,-0.08905522,-0.03478168,-0.02025879,-0.1177244,-0.05098137,-0.02023791,-0.06841791,-0.04788976,-0.06329018,0.03383533,0.009288572,0.02622028,-0.03364981
-0.0452118,-0.1886209,-0.1115972,-0.160608,-0.1934284,-0.08066797,-0.1760298,0.03659,-0.1036979,0.05027747,-0.06961306,0.2055992,0.2304984,0.3135607,-0.1313509,0.07783503,0.4876701,0.2347283,0.03715407,-0.01235879,0.549821,-0.05387999,-0.2060096,0.05600685,0.3277793,0.0244149,-0.1071779,0.01391157,0.2411258,-0.1005962,-0.2177951,-0.07585084,-0.1086476,-0.1078806,-0.1338641,-0.1418233,-0.2197122,-0.01643892,-0.0639929,-0.05622131,-0.00362965,-0.04548524,-0.03265257,0.02354608,-0.01725596,-0.02120557,-0.1127411,-0.05878917
-0.06315797,0.04316454,0.03754221,-0.08372466,-0.04680169,-0.1328292,0.1591416,-0.05416096,-0.06315123,-0.08688465,0.4446728,-0.144531,-0.1521393,-0.08064125,1.125944,-0.2396739,-0.1888464,-0.150766,1.171946,-0.1471231,-0.109725,0.0189729,0.6925079,-0.08306265,-0.06558426,-0.08311974,0.03492873,-0.05939387,-0.009022358,-0.1242165,0.02912268,-0.1105262,-0.08144251,-0.08877381,0.07631763,0.01360539,-0.05548544,-0.07825427,-0.06582344,-0.03806115,-0.03145902,0.06426209,-0.07843143,-0.01987263,0.02825148,0.0490401,-0.02289079,-0.02724759
-0.2274498,-0.3068481,-0.231884,0.7178396,-0.06286193,-0.2072894,-0.2012293,0.1108813,-0.09341264,-0.1847512,-0.2069769,0.1388375,-0.2807387,-0.2337978,-0.2993728,-0.1019587,-0.1749666,-0.2240431,-0.08734657,-0.180788,-0.176066,-0.1989077,-0.1688239,-0.2991779,-0.2292954,-0.2432232,-0.2016442,-0.2032495,-0.2724487,-0.1304319,-0.1467228,-0.1520097,-0.1068283,-0.2010675,-0.1995276,-0.1007017,0.307565,-0.01124506,0.03033257,-0.08003947,-0.06994077,0.1611682,-0.03273425,0.06647427,0.1758284,0.1179268,0.07038541,0.1587862
-0.1740318,-0.1620676,-0.07978436,0.7593608,-0.1554795,-0.1315471,-0.1713265,0.8420887,-0.07393187,-0.140914,0.03683505,0.2047959,-0.1868674,-0.1291692,-0.07933149,-0.06298839,-0.126727,-0.14177,-0.1063748,-0.1479936,-0.09579726,-0.08572937,-0.1053381,-0.1137676,-0.2102724,-0.1125735,-0.06348737,-0.1045165,-0.182023,-0.1206815,-0.1638054,-0.1047308,-0.1977668,-0.1106557,-0.08864888,-0.1348446,0.08036266,-0.1173233,-0.0686871,0.0612909,0.01776438,0.2727639,0.02198614,-0.07102679,0.01228996,-0.1148872,0.04173471,0.0441562
-0.08665317,-0.03259207,-0.04210026,-0.1133635,-0.05630422,-0.1325128,-0.0126506,-0.07166543,-0.1435887,-0.09733276,0.1807825,-0.03326719,-0.1132035,-0.002197985,0.8212637,-0.02041253,0.4446024,-0.02420333,1.222416,-0.05969322,0.1212193,-0.05100761,0.2919357,-0.01925341,-0.05153438,-0.08764914,-0.05003002,-0.07486598,0.03690603,-0.08745515,-0.1159879,-0.04513922,-0.0520699,-0.1162783,0.009951555,0.03732025,0.01596997,-0.03384106,-0.05542811,-0.07216326,-0.005035278,0.005690919,0.01801833,0.0202697,-0.02441757,-0.07386123,0.01947721,0.0178027
-0.09624375,-0.1505204,0.03402577,-0.05029408,-0.07929379,-0.1619032,-0.1080327,-0.05937035,-0.05987579,-0.07067838,-0.1014482,-0.04648603,-0.1239542,0.5849862,0.1517256,0.09898401,0.03182204,0.8990034,0.220603,-0.03913974,0.1766333,1.02886,0.9161605,0.6557685,0.1953716,0.7875538,0.376888,0.1063477,0.1884071,1.085779,1.086194,0.4916877,-0.009727767,0.2492364,0.04567866,0.04916733,-0.07517679,-0.007323876,0.0219135,0.1623725,0.01498123,-0.02491112,0.04815608,0.001525895,-0.005630339,-0.01446994,-0.001250669,0.0472756
-0.1105863,-0.01300801,-0.04776752,-0.02837444,-0.001175819,-0.09619604,-0.06948183,-0.003184864,-0.05611551,0.04482209,-0.04128477,-0.0142408,-0.0531202,-0.04674716,-0.04653599,0.06058813,-0.03213751,-0.02855979,0.01118329,0.07870893,0.3639722,0.7992026,-0.06322986,0.0083224,0.4404179,0.3001367,-0.03322796,-0.01725156,1.122111,0.8377606,-0.1388477,0.03329942,0.7079569,0.7077996,0.03080506,0.09966429,0.2831098,0.1265748,-0.06431089,0.06955977,-0.03988247,0.04224619,-0.0488049,0.07066981,-0.06189606,0.01599974,0.006699334,-0.001447898
0.4999417,-0.04845271,-0.02805651,-0.1123915,-0.127875,-0.2557268,-0.1186987,-0.1634153,-0.2320117,-0.07668455,-0.06405591,-0.1144467,-0.1483294,-0.1198256,-0.08774517,-0.1144374,-0.2411768,-0.1125143,-0.0715796,-0.1274255,-0.2152011,0.9302253,0.2438708,0.9468998,-0.04831977,0.02750877,0.0007299662,0.1868028,-0.08752106,0.6854114,1.102357,0.7829749,-0.05381902,-0.0195182,-0.03068965,-0.06453747,-0.1232347,-0.02788192,-0.01916775,0.02201542,0.06312777,0.1774129,0.003623195,-0.09612487,-0.006850047,0.09567793,0.1635976,0.07894318
-0.09193798,0.1421475,0.01900383,-0.06028303,-0.1421494,0.06629008,0.07001512,-0.1324307,-0.114025,-0.08046563,-0.1060541,-0.1180838,-0.1567628,-0.139581,-0.1247321,-0.05866488,-0.1513921,-0.08255636,-0.07527788,-0.1444071,-0.08783904,-0.10361,-0.1178485,-0.1150072,-0.0924398,-0.04279485,-0.04784533,-0.1400419,-0.1205847,-0.01747556,0.2407379,0.2941102,0.0373438,0.08368206,0.06561363,-0.04206856,-0.03685509,0.001370397,0.02438403,-0.05959929,-0.0450129,-0.0883026,0.05119889,-0.08955985,0.02182854,0.003490247,0.04713245,0.03661025
